streak_id,student_id,streak_active,streak_frozen,streak_created
851749,459351,1,0,"12/20/2022 21:20"
851750,335556,1,0,"12/20/2022 21:20"
851751,332505,1,0,"12/20/2022 21:20"
851752,270607,1,0,"12/20/2022 21:21"
851753,453988,1,0,"12/20/2022 21:24"
851754,336509,1,0,"12/20/2022 21:29"
851755,11808,1,0,"12/20/2022 21:29"
851756,340935,1,0,"12/20/2022 21:30"
851757,7620,1,0,"12/20/2022 21:32"
851758,275754,1,0,"12/20/2022 21:32"
851759,1652,1,0,"12/20/2022 21:33"
851760,200829,1,0,"12/20/2022 21:33"
851761,455339,1,0,"12/20/2022 21:35"
851762,447640,1,0,"12/20/2022 21:37"
851763,452348,1,0,"12/20/2022 21:40"
851764,380712,1,0,"12/20/2022 21:41"
851765,275637,1,0,"12/20/2022 21:42"
851766,269054,1,0,"12/20/2022 21:44"
851767,184370,1,0,"12/20/2022 21:45"
851768,444288,1,0,"12/20/2022 21:46"
851769,244886,1,0,"12/20/2022 21:47"
851770,459357,1,0,"12/20/2022 21:48"
851771,393366,1,0,"12/20/2022 21:52"
851772,149472,1,0,"12/20/2022 21:53"
851773,200829,1,0,"12/20/2022 22:00"
851774,270135,1,0,"12/20/2022 22:01"
851775,261449,1,0,"12/20/2022 22:01"
851776,242014,1,0,"12/20/2022 22:01"
851777,341865,1,0,"12/20/2022 22:03"
851778,342007,1,0,"12/20/2022 22:05"
851779,291565,1,0,"12/20/2022 22:07"
851780,343468,1,0,"12/20/2022 22:07"
851781,285504,1,0,"12/20/2022 22:07"
851782,172870,1,0,"12/20/2022 22:10"
851783,8594,1,0,"12/20/2022 22:10"
851784,5790,1,0,"12/20/2022 22:10"
851785,457465,1,0,"12/20/2022 22:11"
851786,234437,1,0,"12/20/2022 22:15"
851787,440401,1,0,"12/20/2022 22:20"
851788,453265,1,0,"12/20/2022 22:27"
851789,459359,1,0,"12/20/2022 22:28"
851790,419922,1,0,"12/20/2022 22:31"
851791,459361,1,0,"12/20/2022 22:33"
851792,218048,1,0,"12/20/2022 22:34"
851793,427200,1,0,"12/20/2022 22:35"
851794,423998,1,0,"12/20/2022 22:36"
851795,280000,1,0,"12/20/2022 22:36"
851796,377892,1,0,"12/20/2022 22:37"
851797,354007,1,0,"12/20/2022 22:38"
851798,458078,1,0,"12/20/2022 22:40"
851799,296402,1,0,"12/20/2022 22:45"
851800,459143,1,0,"12/20/2022 22:46"
851801,341941,1,0,"12/20/2022 22:50"
851802,144164,1,0,"12/20/2022 22:51"
851803,459367,1,0,"12/20/2022 22:55"
851804,365107,1,0,"12/20/2022 22:56"
851805,260910,1,0,"12/20/2022 22:59"
851806,288210,1,0,"12/20/2022 23:00"
851807,458078,1,0,"12/20/2022 23:00"
851808,459143,1,0,"12/20/2022 23:02"
851809,457465,1,0,"12/20/2022 23:03"
851810,183419,1,0,"12/20/2022 23:05"
851811,447640,1,0,"12/20/2022 23:07"
851812,359890,1,0,"12/20/2022 23:08"
851813,453897,1,0,"12/20/2022 23:09"
851814,128082,1,0,"12/20/2022 23:10"
851815,431440,1,0,"12/20/2022 23:10"
851816,159186,1,0,"12/20/2022 23:12"
851817,9845,1,0,"12/20/2022 23:13"
851818,56469,1,0,"12/20/2022 23:13"
851819,407928,1,0,"12/20/2022 23:15"
851820,330146,1,0,"12/20/2022 23:15"
851821,459369,1,0,"12/20/2022 23:16"
851822,275449,1,0,"12/20/2022 23:18"
851823,328020,1,0,"12/20/2022 23:18"
851824,310831,1,0,"12/20/2022 23:21"
851825,1930,1,0,"12/20/2022 23:22"
851826,320922,1,0,"12/20/2022 23:24"
851827,455216,1,0,"12/20/2022 23:26"
851828,182897,1,0,"12/20/2022 23:28"
851829,233619,1,0,"12/20/2022 23:30"
851830,361988,1,0,"12/20/2022 23:30"
851831,365019,1,0,"12/20/2022 23:31"
851832,453882,1,0,"12/20/2022 23:33"
851833,265588,1,0,"12/20/2022 23:34"
851834,459371,1,0,"12/20/2022 23:35"
851835,137389,1,0,"12/20/2022 23:36"
851836,339333,1,0,"12/20/2022 23:38"
851837,400939,1,0,"12/20/2022 23:43"
851838,366514,1,0,"12/20/2022 23:44"
851839,363037,1,0,"12/20/2022 23:45"
851840,296817,1,0,"12/20/2022 23:49"
851841,459373,1,0,"12/20/2022 23:52"
851842,459374,1,0,"12/20/2022 23:56"
851843,386358,1,0,"12/20/2022 23:56"
851844,371634,1,0,"12/20/2022 23:59"
627170,296993,0,1,"12/21/2022 0:00"
680109,191879,0,1,"12/21/2022 0:00"
794212,412431,0,1,"12/21/2022 0:00"
822380,281395,0,1,"12/21/2022 0:00"
834009,441659,0,1,"12/21/2022 0:00"
838625,277065,0,1,"12/21/2022 0:00"
846603,289270,0,1,"12/21/2022 0:00"
850416,410772,0,1,"12/21/2022 0:00"
851024,162406,0,1,"12/21/2022 0:00"
852548,228262,0,1,"12/21/2022 0:00"
852764,438715,0,1,"12/21/2022 0:00"
851845,407928,1,0,"12/21/2022 0:00"
851846,400939,1,0,"12/21/2022 0:00"
851847,286190,1,0,"12/21/2022 0:02"
851848,431234,1,0,"12/21/2022 0:03"
851849,341941,1,0,"12/21/2022 0:06"
851850,337144,1,0,"12/21/2022 0:06"
851851,459369,1,0,"12/21/2022 0:07"
851852,394539,1,0,"12/21/2022 0:12"
851853,275165,1,0,"12/21/2022 0:12"
851854,459377,1,0,"12/21/2022 0:14"
851855,459341,1,0,"12/21/2022 0:15"
851856,293951,1,0,"12/21/2022 0:15"
851857,295567,1,0,"12/21/2022 0:24"
851858,415581,1,0,"12/21/2022 0:26"
851859,316337,1,0,"12/21/2022 0:29"
851860,354147,1,0,"12/21/2022 0:31"
851861,455138,1,0,"12/21/2022 0:32"
851862,284482,1,0,"12/21/2022 0:33"
851863,297580,1,0,"12/21/2022 0:38"
851864,1562,1,0,"12/21/2022 0:46"
851865,330146,1,0,"12/21/2022 0:48"
851866,407874,1,0,"12/21/2022 0:49"
851867,178842,1,0,"12/21/2022 0:54"
851868,456370,1,0,"12/21/2022 0:55"
851869,341865,1,0,"12/21/2022 0:59"
851870,272063,1,0,"12/21/2022 1:00"
851871,441853,1,0,"12/21/2022 1:01"
851872,2295,1,0,"12/21/2022 1:05"
851873,288223,1,0,"12/21/2022 1:06"
851874,290303,1,0,"12/21/2022 1:07"
851875,456676,1,0,"12/21/2022 1:07"
851876,459346,1,0,"12/21/2022 1:07"
851877,459382,1,0,"12/21/2022 1:07"
851878,25813,1,0,"12/21/2022 1:12"
851879,179203,1,0,"12/21/2022 1:17"
851880,459384,1,0,"12/21/2022 1:20"
851881,453530,1,0,"12/21/2022 1:25"
851882,315311,1,0,"12/21/2022 1:28"
851883,456868,1,0,"12/21/2022 1:29"
851884,254310,1,0,"12/21/2022 1:30"
851885,456813,1,0,"12/21/2022 1:31"
851886,452490,1,0,"12/21/2022 1:32"
851887,172870,1,0,"12/21/2022 1:36"
851888,431218,1,0,"12/21/2022 1:36"
851889,457784,1,0,"12/21/2022 1:38"
851890,105156,1,0,"12/21/2022 1:39"
851891,263579,1,0,"12/21/2022 1:46"
851892,314217,1,0,"12/21/2022 1:48"
851893,328788,1,0,"12/21/2022 1:49"
851894,285322,1,0,"12/21/2022 1:49"
851895,345771,1,0,"12/21/2022 1:50"
851896,435385,1,0,"12/21/2022 1:51"
851897,254713,1,0,"12/21/2022 1:52"
851898,457811,1,0,"12/21/2022 1:53"
851899,286852,1,0,"12/21/2022 1:56"
851900,336447,1,0,"12/21/2022 1:59"
851901,450771,1,0,"12/21/2022 2:01"
851902,429826,1,0,"12/21/2022 2:03"
851903,451303,1,0,"12/21/2022 2:03"
851904,277066,1,0,"12/21/2022 2:07"
851905,261171,1,0,"12/21/2022 2:08"
851906,433475,1,0,"12/21/2022 2:09"
851907,264079,1,0,"12/21/2022 2:18"
851908,351183,1,0,"12/21/2022 2:19"
851909,315296,1,0,"12/21/2022 2:21"
851910,247838,1,0,"12/21/2022 2:28"
851911,29758,1,0,"12/21/2022 2:33"
851912,440307,1,0,"12/21/2022 2:34"
851913,175519,1,0,"12/21/2022 2:37"
851914,244135,1,0,"12/21/2022 2:38"
851915,399844,1,0,"12/21/2022 2:39"
851916,459394,1,0,"12/21/2022 2:40"
851917,7492,1,0,"12/21/2022 2:41"
851918,335626,1,0,"12/21/2022 2:41"
851919,427348,1,0,"12/21/2022 2:41"
851920,454955,1,0,"12/21/2022 2:42"
851921,277353,1,0,"12/21/2022 2:42"
851922,355575,1,0,"12/21/2022 2:44"
851923,149787,1,0,"12/21/2022 2:46"
851924,431105,1,0,"12/21/2022 2:49"
851925,310297,1,0,"12/21/2022 2:50"
851926,445887,1,0,"12/21/2022 2:50"
851927,219488,1,0,"12/21/2022 2:50"
851928,454324,1,0,"12/21/2022 2:53"
851929,275045,1,0,"12/21/2022 2:56"
851930,404395,1,0,"12/21/2022 2:58"
851931,27160,1,0,"12/21/2022 2:58"
851932,402487,1,0,"12/21/2022 2:59"
851933,399844,1,0,"12/21/2022 3:00"
851934,261393,1,0,"12/21/2022 3:03"
851935,238885,1,0,"12/21/2022 3:04"
851936,254372,1,0,"12/21/2022 3:05"
851937,370464,1,0,"12/21/2022 3:06"
851938,435646,1,0,"12/21/2022 3:10"
851939,101799,1,0,"12/21/2022 3:12"
851940,939,1,0,"12/21/2022 3:15"
851941,347997,1,0,"12/21/2022 3:20"
851942,459398,1,0,"12/21/2022 3:23"
851943,262580,1,0,"12/21/2022 3:24"
851944,453914,1,0,"12/21/2022 3:26"
851945,291177,1,0,"12/21/2022 3:29"
851946,330297,1,0,"12/21/2022 3:33"
851947,291789,1,0,"12/21/2022 3:33"
851948,453762,1,0,"12/21/2022 3:35"
851949,457185,1,0,"12/21/2022 3:36"
851950,292407,1,0,"12/21/2022 3:37"
851951,458947,1,0,"12/21/2022 3:38"
851952,282601,1,0,"12/21/2022 3:41"
851953,329934,1,0,"12/21/2022 3:44"
851954,2824,1,0,"12/21/2022 3:45"
851955,371076,1,0,"12/21/2022 3:46"
851956,457140,1,0,"12/21/2022 3:49"
851957,454069,1,0,"12/21/2022 3:53"
851958,459278,1,0,"12/21/2022 3:53"
851959,357357,1,0,"12/21/2022 3:55"
851960,177134,1,0,"12/21/2022 3:55"
851961,459403,1,0,"12/21/2022 3:55"
851962,421286,1,0,"12/21/2022 3:55"
851963,434887,1,0,"12/21/2022 3:56"
851964,172225,1,0,"12/21/2022 3:58"
851965,459405,1,0,"12/21/2022 3:59"
851966,270135,1,0,"12/21/2022 4:03"
851967,296995,1,0,"12/21/2022 4:04"
851968,296134,1,0,"12/21/2022 4:05"
851969,310831,1,0,"12/21/2022 4:07"
851970,459410,1,0,"12/21/2022 4:08"
851971,391777,1,0,"12/21/2022 4:09"
851972,297781,1,0,"12/21/2022 4:09"
851973,457982,1,0,"12/21/2022 4:10"
851974,277864,1,0,"12/21/2022 4:13"
851975,272510,1,0,"12/21/2022 4:17"
851976,360857,1,0,"12/21/2022 4:17"
851977,458101,1,0,"12/21/2022 4:18"
851978,389942,1,0,"12/21/2022 4:22"
851979,459412,1,0,"12/21/2022 4:25"
851980,349988,1,0,"12/21/2022 4:25"
851981,294314,1,0,"12/21/2022 4:29"
851982,226612,1,0,"12/21/2022 4:31"
851983,235168,1,0,"12/21/2022 4:33"
851984,459413,1,0,"12/21/2022 4:34"
851985,400441,1,0,"12/21/2022 4:34"
851986,292640,1,0,"12/21/2022 4:34"
851987,459415,1,0,"12/21/2022 4:36"
851988,409747,1,0,"12/21/2022 4:37"
851989,310633,1,0,"12/21/2022 4:37"
851990,180637,1,0,"12/21/2022 4:37"
851991,263438,1,0,"12/21/2022 4:41"
851992,400820,1,0,"12/21/2022 4:44"
851993,316093,1,0,"12/21/2022 4:47"
851994,448142,1,0,"12/21/2022 4:49"
851995,457848,1,0,"12/21/2022 4:51"
851996,355001,1,0,"12/21/2022 4:54"
851997,459418,1,0,"12/21/2022 5:00"
851998,453798,1,0,"12/21/2022 5:00"
851999,290353,1,0,"12/21/2022 5:00"
852000,459292,1,0,"12/21/2022 5:00"
852001,182512,1,0,"12/21/2022 5:01"
852002,458590,1,0,"12/21/2022 5:01"
852003,459420,1,0,"12/21/2022 5:02"
852004,308287,1,0,"12/21/2022 5:04"
852005,454073,1,0,"12/21/2022 5:05"
852006,453595,1,0,"12/21/2022 5:06"
852007,16668,1,0,"12/21/2022 5:07"
852008,287158,1,0,"12/21/2022 5:08"
852009,348546,1,0,"12/21/2022 5:10"
852010,291881,1,0,"12/21/2022 5:10"
852011,371586,1,0,"12/21/2022 5:10"
852012,448646,1,0,"12/21/2022 5:12"
852013,453556,1,0,"12/21/2022 5:12"
852014,459296,1,0,"12/21/2022 5:13"
852015,350517,1,0,"12/21/2022 5:13"
852016,452457,1,0,"12/21/2022 5:14"
852017,459423,1,0,"12/21/2022 5:16"
852018,283636,1,0,"12/21/2022 5:16"
852019,408677,1,0,"12/21/2022 5:19"
852020,316270,1,0,"12/21/2022 5:22"
852021,293843,1,0,"12/21/2022 5:22"
852022,440612,1,0,"12/21/2022 5:22"
852023,248535,1,0,"12/21/2022 5:24"
852024,453334,1,0,"12/21/2022 5:25"
852025,395797,1,0,"12/21/2022 5:25"
852026,330074,1,0,"12/21/2022 5:26"
852027,423181,1,0,"12/21/2022 5:26"
852028,272388,1,0,"12/21/2022 5:27"
852029,279402,1,0,"12/21/2022 5:28"
852030,373821,1,0,"12/21/2022 5:31"
852031,455287,1,0,"12/21/2022 5:31"
852032,425525,1,0,"12/21/2022 5:38"
852033,459425,1,0,"12/21/2022 5:40"
852034,296812,1,0,"12/21/2022 5:41"
852035,295114,1,0,"12/21/2022 5:42"
852036,456293,1,0,"12/21/2022 5:43"
852037,299204,1,0,"12/21/2022 5:44"
852038,285776,1,0,"12/21/2022 5:45"
852039,419038,1,0,"12/21/2022 5:46"
852040,290242,1,0,"12/21/2022 5:47"
852041,397194,1,0,"12/21/2022 5:48"
852042,328958,1,0,"12/21/2022 5:51"
852043,423874,1,0,"12/21/2022 5:56"
852044,275302,1,0,"12/21/2022 5:59"
852045,152138,1,0,"12/21/2022 6:01"
852046,453617,1,0,"12/21/2022 6:01"
852047,459445,1,0,"12/21/2022 6:06"
852048,414667,1,0,"12/21/2022 6:06"
852049,459447,1,0,"12/21/2022 6:07"
852050,459438,1,0,"12/21/2022 6:07"
852051,459435,1,0,"12/21/2022 6:08"
852052,146968,1,0,"12/21/2022 6:08"
852053,459434,1,0,"12/21/2022 6:09"
852054,198179,1,0,"12/21/2022 6:10"
852055,282408,1,0,"12/21/2022 6:11"
852056,459450,1,0,"12/21/2022 6:14"
852057,348448,1,0,"12/21/2022 6:14"
852058,279735,1,0,"12/21/2022 6:16"
852059,453041,1,0,"12/21/2022 6:16"
852060,439052,1,0,"12/21/2022 6:18"
852061,391565,1,0,"12/21/2022 6:19"
852062,457598,1,0,"12/21/2022 6:21"
852063,161338,1,0,"12/21/2022 6:22"
852064,382055,1,0,"12/21/2022 6:24"
852065,291658,1,0,"12/21/2022 6:24"
852066,446579,1,0,"12/21/2022 6:24"
852067,348946,1,0,"12/21/2022 6:25"
852068,296813,1,0,"12/21/2022 6:26"
852069,459448,1,0,"12/21/2022 6:26"
852070,400491,1,0,"12/21/2022 6:29"
852071,267916,1,0,"12/21/2022 6:31"
852072,314918,1,0,"12/21/2022 6:31"
852073,459444,1,0,"12/21/2022 6:36"
852074,385822,1,0,"12/21/2022 6:37"
852075,459458,1,0,"12/21/2022 6:38"
852076,459459,1,0,"12/21/2022 6:40"
852077,453265,1,0,"12/21/2022 6:41"
852078,459457,1,0,"12/21/2022 6:41"
852079,239680,1,0,"12/21/2022 6:45"
852080,453912,1,0,"12/21/2022 6:47"
852081,6958,1,0,"12/21/2022 6:48"
852082,401369,1,0,"12/21/2022 6:49"
852083,407557,1,0,"12/21/2022 6:51"
852084,316893,1,0,"12/21/2022 6:51"
852085,456539,1,0,"12/21/2022 6:54"
852086,282304,1,0,"12/21/2022 6:56"
852087,362726,1,0,"12/21/2022 6:57"
852088,1374,1,0,"12/21/2022 7:03"
852089,91392,1,0,"12/21/2022 7:04"
852090,176396,1,0,"12/21/2022 7:04"
852091,459463,1,0,"12/21/2022 7:05"
852092,333166,1,0,"12/21/2022 7:08"
852093,389726,1,0,"12/21/2022 7:10"
852094,313884,1,0,"12/21/2022 7:11"
852095,459466,1,0,"12/21/2022 7:12"
852096,459469,1,0,"12/21/2022 7:13"
852097,286456,1,0,"12/21/2022 7:14"
852098,458212,1,0,"12/21/2022 7:14"
852099,331120,1,0,"12/21/2022 7:14"
852100,293592,1,0,"12/21/2022 7:15"
852101,457740,1,0,"12/21/2022 7:16"
852102,337022,1,0,"12/21/2022 7:17"
852103,238155,1,0,"12/21/2022 7:19"
852104,295929,1,0,"12/21/2022 7:19"
852105,292641,1,0,"12/21/2022 7:20"
852106,459470,1,0,"12/21/2022 7:20"
852107,161693,1,0,"12/21/2022 7:22"
852108,459472,1,0,"12/21/2022 7:23"
852109,453029,1,0,"12/21/2022 7:23"
852110,457147,1,0,"12/21/2022 7:24"
852111,453388,1,0,"12/21/2022 7:26"
852112,300945,1,0,"12/21/2022 7:28"
852113,288909,1,0,"12/21/2022 7:28"
852114,273303,1,0,"12/21/2022 7:29"
852115,453715,1,0,"12/21/2022 7:29"
852116,406973,1,0,"12/21/2022 7:33"
852117,283029,1,0,"12/21/2022 7:33"
852118,194993,1,0,"12/21/2022 7:35"
852119,297008,1,0,"12/21/2022 7:36"
852120,414419,1,0,"12/21/2022 7:36"
852121,378517,1,0,"12/21/2022 7:37"
852122,456259,1,0,"12/21/2022 7:38"
852123,320177,1,0,"12/21/2022 7:40"
852124,173584,1,0,"12/21/2022 7:46"
852125,333749,1,0,"12/21/2022 7:48"
852126,437633,1,0,"12/21/2022 7:49"
852127,291691,1,0,"12/21/2022 7:50"
852128,228175,1,0,"12/21/2022 7:50"
852129,336509,1,0,"12/21/2022 7:50"
852130,307829,1,0,"12/21/2022 7:53"
852131,113542,1,0,"12/21/2022 7:54"
852132,448594,1,0,"12/21/2022 7:54"
852133,255296,1,0,"12/21/2022 7:58"
852134,456969,1,0,"12/21/2022 7:59"
852135,349553,1,0,"12/21/2022 8:02"
852136,143002,1,0,"12/21/2022 8:03"
852137,459479,1,0,"12/21/2022 8:04"
852138,373221,1,0,"12/21/2022 8:04"
852139,2817,1,0,"12/21/2022 8:04"
852140,1200,1,0,"12/21/2022 8:06"
852141,300259,1,0,"12/21/2022 8:06"
852142,459480,1,0,"12/21/2022 8:07"
852143,411668,1,0,"12/21/2022 8:08"
852144,427111,1,0,"12/21/2022 8:08"
852145,194043,1,0,"12/21/2022 8:08"
852146,456259,1,0,"12/21/2022 8:09"
852147,459481,1,0,"12/21/2022 8:10"
852148,293303,1,0,"12/21/2022 8:13"
852149,459483,1,0,"12/21/2022 8:14"
852150,294227,1,0,"12/21/2022 8:14"
852151,454622,1,0,"12/21/2022 8:15"
852152,291183,1,0,"12/21/2022 8:16"
852153,261972,1,0,"12/21/2022 8:16"
852154,273323,1,0,"12/21/2022 8:16"
852155,42236,1,0,"12/21/2022 8:18"
852156,292496,1,0,"12/21/2022 8:19"
852157,332599,1,0,"12/21/2022 8:19"
852158,379252,1,0,"12/21/2022 8:27"
852159,296461,1,0,"12/21/2022 8:27"
852160,458420,1,0,"12/21/2022 8:28"
852161,176344,1,0,"12/21/2022 8:33"
852162,271257,1,0,"12/21/2022 8:33"
852163,459485,1,0,"12/21/2022 8:34"
852164,285283,1,0,"12/21/2022 8:34"
852165,454523,1,0,"12/21/2022 8:35"
852166,175260,1,0,"12/21/2022 8:36"
852167,459486,1,0,"12/21/2022 8:37"
852168,420093,1,0,"12/21/2022 8:40"
852169,426272,1,0,"12/21/2022 8:40"
852170,401773,1,0,"12/21/2022 8:43"
852171,368672,1,0,"12/21/2022 8:43"
852172,337349,1,0,"12/21/2022 8:45"
852173,449271,1,0,"12/21/2022 8:46"
852174,456866,1,0,"12/21/2022 8:46"
852175,147038,1,0,"12/21/2022 8:46"
852176,202070,1,0,"12/21/2022 8:51"
852177,274536,1,0,"12/21/2022 8:53"
852178,252538,1,0,"12/21/2022 8:54"
852179,420968,1,0,"12/21/2022 8:56"
852180,166070,1,0,"12/21/2022 8:59"
852181,242698,1,0,"12/21/2022 9:00"
852182,280895,1,0,"12/21/2022 9:00"
852183,374333,1,0,"12/21/2022 9:00"
852184,396741,1,0,"12/21/2022 9:04"
852185,459487,1,0,"12/21/2022 9:06"
852186,318366,1,0,"12/21/2022 9:07"
852187,459488,1,0,"12/21/2022 9:08"
852188,291552,1,0,"12/21/2022 9:09"
852189,260295,1,0,"12/21/2022 9:12"
852190,436868,1,0,"12/21/2022 9:12"
852191,211129,1,0,"12/21/2022 9:12"
852192,277866,1,0,"12/21/2022 9:14"
852193,255282,1,0,"12/21/2022 9:14"
852194,292819,1,0,"12/21/2022 9:15"
852195,249905,1,0,"12/21/2022 9:15"
852196,224777,1,0,"12/21/2022 9:15"
852197,278753,1,0,"12/21/2022 9:16"
852198,458938,1,0,"12/21/2022 9:19"
852199,451363,1,0,"12/21/2022 9:19"
852200,363569,1,0,"12/21/2022 9:20"
852201,424407,1,0,"12/21/2022 9:21"
852202,459493,1,0,"12/21/2022 9:22"
852203,421578,1,0,"12/21/2022 9:23"
852204,438230,1,0,"12/21/2022 9:27"
852205,7244,1,0,"12/21/2022 9:28"
852206,205099,1,0,"12/21/2022 9:28"
852207,459494,1,0,"12/21/2022 9:30"
852208,267824,1,0,"12/21/2022 9:30"
852209,144023,1,0,"12/21/2022 9:30"
852210,455156,1,0,"12/21/2022 9:31"
852211,6971,1,0,"12/21/2022 9:32"
852212,300127,1,0,"12/21/2022 9:33"
852213,459336,1,0,"12/21/2022 9:37"
852214,454913,1,0,"12/21/2022 9:38"
852215,393733,1,0,"12/21/2022 9:41"
852216,223510,1,0,"12/21/2022 9:42"
852217,344453,1,0,"12/21/2022 9:45"
852218,457421,1,0,"12/21/2022 9:45"
852219,323476,1,0,"12/21/2022 9:47"
852220,457727,1,0,"12/21/2022 9:48"
852221,455331,1,0,"12/21/2022 9:48"
852222,235095,1,0,"12/21/2022 9:49"
852223,315136,1,0,"12/21/2022 9:49"
852224,454982,1,0,"12/21/2022 9:50"
852225,459503,1,0,"12/21/2022 9:51"
852226,372085,1,0,"12/21/2022 9:54"
852227,389865,1,0,"12/21/2022 9:58"
852228,459506,1,0,"12/21/2022 10:00"
852229,417346,1,0,"12/21/2022 10:01"
852230,275583,1,0,"12/21/2022 10:01"
852231,459505,1,0,"12/21/2022 10:01"
852232,293936,1,0,"12/21/2022 10:05"
852233,459408,1,0,"12/21/2022 10:08"
852234,457690,1,0,"12/21/2022 10:09"
852235,260465,1,0,"12/21/2022 10:10"
852236,157784,1,0,"12/21/2022 10:12"
852237,291487,1,0,"12/21/2022 10:15"
852238,415887,1,0,"12/21/2022 10:17"
852239,279217,1,0,"12/21/2022 10:18"
852240,427329,1,0,"12/21/2022 10:19"
852241,351808,1,0,"12/21/2022 10:19"
852242,296697,1,0,"12/21/2022 10:22"
852243,459441,1,0,"12/21/2022 10:22"
852244,269204,1,0,"12/21/2022 10:23"
852245,338610,1,0,"12/21/2022 10:24"
852246,260813,1,0,"12/21/2022 10:25"
852247,459507,1,0,"12/21/2022 10:27"
852248,180288,1,0,"12/21/2022 10:29"
852249,244886,1,0,"12/21/2022 10:29"
852250,292619,1,0,"12/21/2022 10:31"
852251,261239,1,0,"12/21/2022 10:31"
852252,332585,1,0,"12/21/2022 10:34"
852253,233588,1,0,"12/21/2022 10:35"
852254,39164,1,0,"12/21/2022 10:39"
852255,455358,1,0,"12/21/2022 10:43"
852256,231449,1,0,"12/21/2022 10:45"
852257,437674,1,0,"12/21/2022 10:45"
852258,279562,1,0,"12/21/2022 10:46"
852259,275277,1,0,"12/21/2022 10:50"
852260,5389,1,0,"12/21/2022 10:51"
852261,291769,1,0,"12/21/2022 10:52"
852262,362950,1,0,"12/21/2022 10:58"
852263,459511,1,0,"12/21/2022 10:59"
852264,442476,1,0,"12/21/2022 11:00"
852265,313912,1,0,"12/21/2022 11:00"
852266,449308,1,0,"12/21/2022 11:00"
852267,6053,1,0,"12/21/2022 11:02"
852268,286826,1,0,"12/21/2022 11:02"
852269,380876,1,0,"12/21/2022 11:03"
852270,328067,1,0,"12/21/2022 11:04"
852271,292564,1,0,"12/21/2022 11:05"
852272,234162,1,0,"12/21/2022 11:06"
852273,296782,1,0,"12/21/2022 11:07"
852274,293600,1,0,"12/21/2022 11:08"
852275,458832,1,0,"12/21/2022 11:11"
852276,262634,1,0,"12/21/2022 11:11"
852277,6359,1,0,"12/21/2022 11:13"
852278,285352,1,0,"12/21/2022 11:15"
852279,292420,1,0,"12/21/2022 11:15"
852280,297628,1,0,"12/21/2022 11:16"
852281,303504,1,0,"12/21/2022 11:17"
852282,458308,1,0,"12/21/2022 11:17"
852283,264425,1,0,"12/21/2022 11:20"
852284,377279,1,0,"12/21/2022 11:21"
852285,424743,1,0,"12/21/2022 11:22"
852286,255257,1,0,"12/21/2022 11:24"
852287,424308,1,0,"12/21/2022 11:25"
852288,424313,1,0,"12/21/2022 11:29"
852289,315770,1,0,"12/21/2022 11:29"
852293,291551,1,0,"12/21/2022 11:32"
852294,330058,1,0,"12/21/2022 11:33"
852295,368421,1,0,"12/21/2022 11:35"
852296,196728,1,0,"12/21/2022 11:36"
852297,293214,1,0,"12/21/2022 11:36"
852298,454488,1,0,"12/21/2022 11:39"
852299,258321,1,0,"12/21/2022 11:39"
852300,315056,1,0,"12/21/2022 11:42"
852301,420705,1,0,"12/21/2022 11:42"
852302,354167,1,0,"12/21/2022 11:44"
852303,169768,1,0,"12/21/2022 11:44"
852304,296892,1,0,"12/21/2022 11:46"
852305,455007,1,0,"12/21/2022 11:46"
852306,322943,1,0,"12/21/2022 11:46"
852307,292657,1,0,"12/21/2022 11:47"
852308,417120,1,0,"12/21/2022 11:47"
852309,1901,1,0,"12/21/2022 11:49"
852310,342567,1,0,"12/21/2022 11:51"
852311,13296,1,0,"12/21/2022 11:53"
852312,275457,1,0,"12/21/2022 11:55"
852313,173105,1,0,"12/21/2022 11:58"
852314,241,1,0,"12/21/2022 11:59"
852315,434432,1,0,"12/21/2022 12:00"
852316,3577,1,0,"12/21/2022 12:00"
852317,424570,1,0,"12/21/2022 12:01"
852318,216102,1,0,"12/21/2022 12:02"
852319,333566,1,0,"12/21/2022 12:02"
852320,244031,1,0,"12/21/2022 12:03"
852321,164442,1,0,"12/21/2022 12:03"
852322,263293,1,0,"12/21/2022 12:04"
852323,459522,1,0,"12/21/2022 12:07"
852324,444259,1,0,"12/21/2022 12:07"
852325,42325,1,0,"12/21/2022 12:07"
852326,266766,1,0,"12/21/2022 12:07"
852327,165077,1,0,"12/21/2022 12:08"
852328,281885,1,0,"12/21/2022 12:08"
852329,459433,1,0,"12/21/2022 12:09"
852330,323763,1,0,"12/21/2022 12:09"
852331,418009,1,0,"12/21/2022 12:14"
852332,208451,1,0,"12/21/2022 12:16"
852333,459524,1,0,"12/21/2022 12:21"
852334,459527,1,0,"12/21/2022 12:25"
852335,283206,1,0,"12/21/2022 12:26"
852336,455085,1,0,"12/21/2022 12:27"
852337,6997,1,0,"12/21/2022 12:27"
852338,455233,1,0,"12/21/2022 12:28"
852339,229699,1,0,"12/21/2022 12:29"
852340,394140,1,0,"12/21/2022 12:30"
852341,453423,1,0,"12/21/2022 12:31"
852342,210318,1,0,"12/21/2022 12:31"
852343,425522,1,0,"12/21/2022 12:32"
852344,459529,1,0,"12/21/2022 12:36"
852345,254720,1,0,"12/21/2022 12:36"
852346,452909,1,0,"12/21/2022 12:36"
852347,230052,1,0,"12/21/2022 12:38"
